"order_id","product_id","quantity","revenue"
"O003985","P0017","5","5345.00"
"O003985","P0003","5","14565.25"
"O003986","P0013","5","19506.00"
"O003986","P0005","5","13574.75"
"O003987","P0010","4","9145.36"
"O003987","P0008","2","2584.02"
"O003987","P0022","1","480.84"
"O003988","P0004","1","6114.64"
"O003988","P0016","5","17167.90"
"O003988","P0012","4","2684.44"
"O003988","P0028","4","8671.88"
"O003989","P0015","1","1004.02"
"O003989","P0021","5","7715.55"
"O003990","P0008","1","1356.52"
"O003990","P0005","3","8079.78"
"O003990","P0029","2","942.32"
"O003991","P0018","5","6692.40"
"O003992","P0025","1","1095.71"
"O003993","P0030","2","5224.22"
"O003993","P0013","2","7475.62"
"O003993","P0007","3","4967.28"
"O003993","P0015","2","1958.46"
"O003994","P0002","4","10973.36"
"O003995","P0015","3","3010.50"
"O003995","P0024","3","3669.42"
"O003995","P0009","4","6408.96"
"O003996","P0005","1","3008.96"
"O003996","P0030","5","12563.55"
"O003996","P0024","5","6110.65"
"O003996","P0020","5","5231.60"
"O003997","P0029","5","2792.50"
"O003997","P0012","3","2059.86"
"O003998","P0001","4","22181.08"
"O003999","P0026","2","2393.20"
"O003999","P0016","5","16414.90"
"O003999","P0004","3","17665.62"
"O004000","P0028","4","7180.56"
"O004001","P0016","2","6457.44"
"O004001","P0011","5","6807.15"
"O004001","P0012","5","3371.10"
"O004002","P0030","1","2477.38"
"O004002","P0016","1","3275.63"
"O004002","P0026","1","1220.61"
"O004003","P0020","4","4235.76"
"O004003","P0001","5","28671.90"
"O004003","P0005","3","8127.96"
"O004004","P0023","1","298.34"
"O004004","P0013","1","3755.53"
"O004004","P0029","2","1072.28"
"O004004","P0022","5","2417.95"
"O004005","P0025","5","5448.10"
"O004006","P0004","1","5769.24"
"O004006","P0003","1","2751.65"
"O004007","P0023","2","654.52"
"O004007","P0011","4","5886.24"
"O004007","P0013","5","19753.10"
"O004008","P0015","2","2046.84"
"O004008","P0014","5","2753.20"
"O004009","P0028","5","10296.90"
"O004009","P0002","2","4620.52"
"O004009","P0029","1","557.31"
"O004009","P0019","4","5217.48"
"O004010","P0019","1","1519.26"
"O004011","P0023","5","1652.70"
"O004011","P0024","5","6346.00"
"O004012","P0013","2","6949.72"
"O004012","P0007","2","3470.24"
"O004013","P0019","3","4699.20"
"O004013","P0025","5","5322.20"
"O004013","P0006","2","6287.38"
"O004014","P0021","4","5935.80"
"O004014","P0006","5","17064.80"
"O004015","P0021","4","4710.64"
"O004016","P0012","1","647.02"
"O004017","P0027","3","2525.01"
"O004017","P0020","3","3431.22"
"O004017","P0013","5","18844.75"
"O004017","P0023","4","1274.56"
"O004018","P0003","5","15087.10"
"O004018","P0019","1","1646.14"
"O004018","P0007","5","8765.40"
"O004019","P0025","1","1154.97"
"O004019","P0005","3","8855.82"
"O004019","P0012","5","3201.50"
"O004020","P0021","2","2877.36"
"O004021","P0012","2","1285.50"
"O004021","P0022","4","1946.96"
"O004021","P0011","3","3963.36"
"O004022","P0019","2","3026.08"
"O004022","P0005","1","2750.04"
"O004022","P0026","1","1000.16"
"O004023","P0001","2","11017.52"
"O004024","P0002","2","5047.68"
"O004024","P0021","1","1455.47"
"O004024","P0010","1","2279.81"
"O004024","P0001","4","22626.64"
"O004025","P0015","3","2975.49"
"O004025","P0005","1","2909.63"
"O004026","P0023","2","602.14"
"O004026","P0002","3","7421.88"
"O004026","P0010","5","11864.50"
"O004027","P0029","2","1051.96"
"O004027","P0020","3","3350.97"
"O004027","P0027","4","3269.40"
"O004027","P0017","4","4512.12"
"O004028","P0005","4","11700.04"
"O004028","P0019","2","3132.40"
"O004029","P0029","5","2575.75"
"O004029","P0005","1","3033.53"
"O004029","P0020","3","3163.47"
"O004030","P0005","5","15274.30"
"O004030","P0023","2","648.10"
"O004030","P0029","3","1655.13"
"O004030","P0022","1","486.61"
"O004031","P0025","4","4527.84"
"O004031","P0008","4","4365.96"
"O004031","P0028","4","8195.92"
"O004032","P0017","1","1132.13"
"O004032","P0007","5","8613.05"
"O004032","P0023","5","1652.50"
"O004032","P0006","2","6660.44"
"O004033","P0025","1","1106.08"
"O004033","P0021","5","7519.15"
"O004034","P0028","4","9084.92"
"O004034","P0017","2","2203.04"
"O004035","P0013","2","7854.48"
"O004035","P0023","4","1333.84"
"O004035","P0014","4","2072.64"
"O004035","P0021","4","5829.24"
"O004036","P0004","4","24588.56"
"O004036","P0028","1","2049.03"
"O004036","P0029","4","2179.76"
"O004036","P0022","1","429.65"
"O004037","P0001","3","16221.06"
"O004037","P0027","5","3900.80"
"O004038","P0030","2","5213.52"
"O004038","P0019","3","4785.00"
"O004039","P0022","3","1464.21"
"O004039","P0025","1","1061.00"
"O004039","P0010","1","2271.61"
"O004039","P0027","3","2497.65"
"O004040","P0029","2","1038.28"
"O004040","P0012","4","2597.20"
"O004040","P0011","4","5413.04"
"O004041","P0010","3","7069.23"
"O004041","P0007","2","3464.84"
"O004042","P0005","3","9097.74"
"O004042","P0022","4","1981.08"
"O004043","P0015","2","2083.86"
"O004043","P0011","3","4327.26"
"O004043","P0016","5","16805.30"
"O004043","P0007","5","8145.10"
"O004044","P0011","4","5199.88"
"O004045","P0002","2","5222.00"
"O004045","P0014","2","1077.30"
"O004045","P0011","1","1355.19"
"O004045","P0023","5","1480.80"
"O004046","P0007","1","1681.90"
"O004046","P0016","5","16958.05"
"O004046","P0014","4","2296.52"
"O004046","P0021","3","4614.96"
"O004047","P0004","2","12215.04"
"O004048","P0002","5","12743.45"
"O004048","P0009","4","6373.72"
"O004048","P0014","3","1575.39"
"O004049","P0021","3","4517.01"
"O004050","P0013","3","10683.45"
"O004050","P0026","1","1259.97"
"O004050","P0021","4","5713.84"
"O004050","P0017","3","3328.29"
"O004051","P0029","1","555.56"
"O004051","P0002","2","5157.64"
"O004051","P0012","4","2873.20"
"O004051","P0030","2","4979.54"
"O004052","P0026","1","1314.87"
"O004052","P0019","2","3132.10"
"O004052","P0013","2","7216.32"
"O004052","P0018","1","1575.15"
"O004053","P0029","5","2840.55"
"O004054","P0013","1","3914.96"
"O004054","P0022","3","1343.97"
"O004054","P0028","2","4034.50"
"O004055","P0006","4","12382.84"
"O004055","P0007","3","5084.19"
"O004055","P0027","1","790.57"
"O004056","P0029","3","1698.87"
"O004056","P0012","3","1993.62"
"O004056","P0014","2","1162.88"
"O004057","P0023","4","1241.84"
"O004057","P0005","3","8796.42"
"O004057","P0019","1","1665.42"
"O004058","P0006","2","5272.66"
"O004059","P0006","3","10054.05"
"O004060","P0028","3","6805.86"
"O004061","P0015","1","1008.15"
"O004061","P0019","2","3148.72"
"O004061","P0004","4","24289.16"
"O004061","P0001","3","18380.73"
"O004062","P0013","4","15231.60"
"O004062","P0018","3","5131.53"
"O004063","P0008","4","5480.64"
"O004063","P0028","4","8651.20"
"O004064","P0014","1","486.63"
"O004065","P0014","4","2208.16"
"O004065","P0020","4","4275.84"
"O004065","P0003","4","11884.64"
"O004066","P0024","1","1310.81"
"O004067","P0001","2","11354.14"
"O004067","P0012","2","1305.82"
"O004067","P0030","5","12472.50"
"O004067","P0003","1","2853.53"
"O004068","P0019","2","3149.72"
"O004068","P0014","5","2608.00"
"O004068","P0016","2","6474.08"
"O004068","P0028","4","8171.32"
"O004069","P0003","1","2887.76"
"O004070","P0003","2","5349.54"
"O004070","P0013","2","6152.06"
"O004071","P0013","2","7196.80"
"O004072","P0007","4","6593.04"
"O004072","P0013","3","11587.89"
"O004073","P0021","5","7451.65"
"O004073","P0019","2","3166.28"
"O004073","P0029","2","1139.14"
"O004073","P0017","3","3537.69"
"O004074","P0005","5","14053.75"
"O004074","P0002","4","10847.00"
"O004074","P0022","5","2326.95"
"O004074","P0003","4","11826.44"
"O004075","P0001","3","18011.67"
"O004075","P0026","4","4947.52"
"O004076","P0004","2","11944.86"
"O004077","P0017","4","4364.64"
"O004077","P0005","2","5451.26"
"O004077","P0003","4","12001.08"
"O004077","P0023","1","297.74"
"O004078","P0013","2","7451.58"
"O004078","P0004","3","17159.40"
"O004078","P0020","5","5323.10"
"O004079","P0007","3","4741.44"
"O004079","P0005","2","5785.62"
"O004080","P0015","1","962.73"
"O004080","P0021","4","4786.24"
"O004080","P0030","3","6181.44"
"O004080","P0022","4","1840.80"
"O004081","P0018","1","1550.61"
"O004081","P0012","5","3499.10"
"O004082","P0029","4","2327.32"
"O004082","P0024","2","2501.56"
"O004082","P0030","5","12462.60"
"O004082","P0009","5","7807.15"
"O004083","P0025","5","5399.80"
"O004083","P0002","5","13183.45"
"O004083","P0027","4","3121.16"
"O004083","P0009","1","1582.99"
"O004084","P0018","1","1590.49"
"O004085","P0011","5","7299.40"
"O004085","P0005","5","14754.85"
"O004085","P0008","2","2739.18"
"O004085","P0018","5","8528.10"
"O004086","P0019","5","8121.75"
"O004086","P0020","4","4405.80"
"O004086","P0015","3","3080.04"
"O004086","P0012","4","2862.20"
"O004087","P0014","1","564.99"
"O004088","P0029","2","1147.84"
"O004088","P0028","2","4535.86"
"O004088","P0007","4","6894.24"
"O004089","P0006","3","9734.73"
"O004089","P0025","5","5606.30"
"O004089","P0030","1","2419.01"
"O004090","P0024","2","2330.96"
"O004090","P0028","2","4351.52"
"O004090","P0023","3","931.11"
"O004091","P0015","3","2910.09"
"O004091","P0021","3","4076.46"
"O004092","P0010","3","7454.82"
"O004092","P0017","2","2382.72"
"O004092","P0014","1","572.89"
"O004092","P0030","4","9773.64"
"O004093","P0016","3","9076.47"
"O004093","P0010","2","4507.32"
"O004094","P0017","1","1142.05"
"O004095","P0013","1","3742.05"
"O004096","P0023","3","843.66"
"O004097","P0027","3","2553.93"
"O004097","P0014","3","1752.60"
"O004098","P0020","5","5391.10"
"O004099","P0019","1","1515.08"
"O004099","P0020","3","3223.23"
"O004099","P0009","1","1771.53"
"O004100","P0001","4","22695.88"
"O004100","P0020","2","2251.76"
"O004100","P0027","3","2352.42"
"O004100","P0019","2","3203.20"
"O004101","P0029","5","2721.25"
"O004101","P0016","5","15515.40"
"O004102","P0024","4","5280.56"
"O004102","P0025","4","4477.00"
"O004103","P0009","4","6508.32"
"O004103","P0029","4","2065.40"
"O004104","P0008","1","1359.93"
"O004104","P0009","4","6947.08"
"O004104","P0007","5","8616.90"
"O004104","P0025","3","3363.39"
"O004105","P0012","3","2001.66"
"O004106","P0020","4","4229.52"
"O004106","P0025","5","5270.20"
"O004106","P0013","3","10543.62"
"O004106","P0030","4","10292.60"
"O004107","P0015","5","4710.55"
"O004107","P0027","2","1678.24"
"O004107","P0017","5","5545.95"
"O004108","P0003","5","13979.75"
"O004108","P0004","4","20206.80"
"O004108","P0017","2","2312.42"
"O004108","P0027","2","1494.80"
"O004109","P0003","3","7817.85"
"O004109","P0007","5","7912.85"
"O004110","P0029","2","914.26"
"O004110","P0022","3","1397.01"
"O004111","P0011","1","1335.59"
"O004111","P0012","3","1901.73"
"O004111","P0014","2","1108.94"
"O004111","P0016","3","9516.72"
"O004112","P0027","5","4143.20"
"O004113","P0009","3","4873.23"
"O004113","P0001","4","21715.44"
"O004114","P0010","3","7037.82"
"O004115","P0023","2","612.04"
"O004116","P0023","5","1633.90"
"O004116","P0016","5","16115.00"
"O004117","P0025","3","3413.07"
"O004117","P0009","4","6737.16"
"O004117","P0011","1","1378.78"
"O004117","P0023","2","677.12"
"O004118","P0002","5","13344.85"
"O004118","P0006","3","9780.06"
"O004118","P0015","5","4962.75"
"O004119","P0017","1","1121.32"
"O004119","P0026","5","6549.25"
"O004119","P0023","1","311.12"
"O004119","P0011","4","5563.60"
"O004120","P0002","3","8079.78"
"O004120","P0015","5","4858.15"
"O004120","P0024","4","5103.00"
"O004120","P0026","2","2494.48"
"O004121","P0014","5","2659.65"
"O004121","P0029","2","1089.70"
"O004121","P0001","3","17134.38"
"O004121","P0017","3","3356.70"
"O004122","P0010","1","2400.34"
"O004122","P0001","5","29483.25"
"O004122","P0009","5","8819.05"
"O004122","P0004","4","24279.72"
"O004123","P0002","5","13541.75"
"O004123","P0023","4","1254.92"
"O004123","P0016","5","15201.00"
"O004124","P0030","5","12314.60"
"O004125","P0009","3","4211.88"
"O004125","P0005","4","10928.48"
"O004126","P0009","2","3167.54"
"O004126","P0026","4","5185.00"
"O004126","P0010","1","2434.61"
"O004127","P0018","1","1718.78"
"O004128","P0028","3","6763.56"
"O004128","P0008","3","3991.38"
"O004128","P0030","1","2589.34"
"O004128","P0013","2","7330.18"
"O004129","P0009","2","3176.80"
"O004129","P0022","3","1446.75"
"O004130","P0001","4","23093.28"
"O004130","P0003","4","10973.20"
"O004131","P0013","1","3660.95"
"O004131","P0010","5","9907.60"
"O004131","P0017","1","1034.48"
"O004132","P0019","5","8074.55"
"O004132","P0014","5","2734.60"
"O004132","P0025","3","3370.14"
"O004132","P0010","4","9344.64"
"O004133","P0013","3","11330.07"
"O004133","P0006","4","12409.64"
"O004133","P0009","3","5223.54"
"O004133","P0002","4","10036.76"
"O004134","P0005","4","10928.00"
"O004134","P0006","1","3310.24"
"O004134","P0026","4","5112.84"
"O004134","P0016","4","12918.56"
"O004135","P0005","1","3005.70"
"O004135","P0003","4","12092.76"
"O004136","P0025","5","5330.85"
"O004136","P0020","1","1039.52"
"O004136","P0004","4","24139.52"
"O004136","P0028","3","6636.36"
"O004137","P0003","4","11442.04"
"O004137","P0020","1","1097.50"
"O004137","P0005","1","3045.45"
"O004137","P0014","1","560.03"
"O004138","P0026","5","6215.80"
"O004138","P0010","5","11472.90"
"O004138","P0015","4","3822.60"
"O004139","P0023","2","631.44"
"O004139","P0025","1","1173.56"
"O004139","P0001","5","30034.10"
"O004140","P0023","1","311.28"
"O004141","P0025","5","5821.20"
"O004141","P0001","2","11916.94"
"O004141","P0021","5","7163.75"
"O004142","P0027","3","2550.33"
"O004142","P0026","1","1258.45"
"O004142","P0005","5","15295.60"
"O004142","P0003","4","10855.60"
"O004143","P0028","2","4432.94"
"O004143","P0007","3","4747.68"
"O004143","P0030","5","12346.05"
"O004144","P0028","2","4256.36"
"O004144","P0025","2","2308.52"
"O004145","P0005","5","12226.75"
"O004146","P0027","4","3051.52"
"O004146","P0021","1","1469.59"
"O004147","P0006","5","14453.50"
"O004147","P0015","3","2504.28"
"O004147","P0021","1","1371.91"
"O004148","P0020","1","1085.93"
"O004148","P0003","1","2803.32"
"O004148","P0030","1","2466.27"
"O004149","P0020","4","4267.04"
"O004150","P0023","4","1076.24"
"O004151","P0004","4","25393.00"
"O004152","P0023","3","973.59"
"O004152","P0029","2","1114.34"
"O004152","P0004","3","18511.80"
"O004152","P0009","3","5179.77"
"O004153","P0002","5","12523.05"
"O004153","P0029","5","2580.40"
"O004154","P0015","5","4462.25"
"O004154","P0008","5","6590.65"
"O004155","P0001","5","30654.35"
"O004155","P0011","5","6937.30"
"O004156","P0002","2","5146.60"
"O004156","P0027","1","690.36"
"O004156","P0029","5","2686.90"
"O004156","P0001","3","14477.88"
"O004157","P0007","2","3458.30"
"O004158","P0020","5","5528.75"
"O004158","P0025","1","1190.17"
"O004158","P0015","4","4110.76"
"O004158","P0004","5","32771.35"
"O004159","P0007","4","6848.00"
"O004159","P0022","4","1915.88"
"O004159","P0015","1","978.87"
"O004159","P0001","5","27947.55"
"O004160","P0010","5","12107.50"
"O004160","P0026","2","2580.26"
"O004160","P0015","4","3817.20"
"O004160","P0014","4","2246.80"
"O004161","P0029","5","2628.40"
"O004162","P0024","2","2636.38"
"O004162","P0012","4","2632.80"
"O004163","P0017","5","5874.85"
"O004163","P0018","1","1680.06"
"O004163","P0015","1","1002.41"
"O004164","P0007","3","4873.38"
"O004164","P0003","1","2854.86"
"O004165","P0026","2","2546.66"
"O004165","P0028","4","8664.48"
"O004165","P0021","3","4363.50"
"O004166","P0027","3","2491.41"
"O004167","P0003","2","5405.58"
"O004167","P0019","5","7541.60"
"O004167","P0026","1","1288.94"
"O004168","P0010","3","7460.91"
"O004168","P0025","5","5827.20"
"O004168","P0019","4","6514.52"
"O004169","P0009","4","6661.56"
"O004170","P0015","3","2441.79"
"O004170","P0014","3","1659.60"
"O004171","P0004","5","31851.00"
"O004171","P0008","5","6684.65"
"O004172","P0003","4","12211.96"
"O004172","P0006","5","16315.70"
"O004173","P0011","5","6529.15"
"O004173","P0015","5","4883.15"
"O004174","P0001","4","19105.44"
"O004174","P0014","3","1669.35"
"O004175","P0007","2","2989.20"
"O004175","P0002","3","7561.98"
"O004175","P0013","2","7198.40"
"O004175","P0019","2","2928.12"
"O004176","P0030","4","10047.72"
"O004177","P0013","2","7754.28"
"O004177","P0023","3","960.84"
"O004177","P0024","4","5004.44"
"O004178","P0013","5","15116.20"
"O004179","P0020","1","1088.78"
"O004179","P0010","1","2388.01"
"O004180","P0004","5","31627.85"
"O004181","P0015","5","4752.55"
"O004182","P0019","4","6249.44"
"O004182","P0024","1","1268.80"
"O004182","P0018","2","3318.98"
"O004183","P0002","3","7621.14"
"O004183","P0013","4","14579.72"
"O004183","P0020","4","3746.80"
"O004183","P0027","3","2340.54"
"O004184","P0017","5","5537.70"
"O004184","P0022","1","461.15"
"O004185","P0023","4","1272.32"
"O004186","P0027","1","669.07"
"O004186","P0019","2","2691.14"
"O004186","P0024","4","4144.56"
"O004186","P0025","4","4282.80"
"O004187","P0027","2","1628.08"
"O004188","P0028","3","6555.93"
"O004189","P0009","4","7037.52"
"O004189","P0003","5","14156.30"
"O004189","P0004","5","30568.35"
"O004190","P0008","4","5644.36"
"O004190","P0019","1","1599.57"
"O004190","P0004","5","28716.55"
"O004190","P0027","3","2581.77"
"O004191","P0001","3","17891.88"
"O004192","P0020","3","3471.30"
"O004192","P0017","5","5671.45"
"O004192","P0019","4","6508.40"
"O004193","P0010","4","9046.52"
"O004193","P0030","3","7662.42"
"O004193","P0004","4","24333.16"
"O004193","P0029","1","533.55"
"O004194","P0026","4","4793.52"
"O004195","P0022","1","457.70"
"O004195","P0029","3","1695.30"
"O004195","P0008","2","2598.88"
"O004196","P0024","4","4938.76"
"O004196","P0025","5","5943.90"
"O004196","P0019","5","8228.70"
"O004197","P0014","3","1668.18"
"O004197","P0008","3","3871.44"
"O004197","P0005","2","5622.82"
"O004197","P0029","4","2306.52"
"O004198","P0005","1","2774.13"
"O004198","P0011","5","6844.40"
"O004198","P0007","4","6355.72"
"O004198","P0023","4","1278.16"
"O004199","P0018","3","4637.73"
"O004199","P0010","1","2249.09"
"O004199","P0012","1","695.50"
"O004199","P0006","1","3170.49"
"O004200","P0008","1","1096.81"
"O004200","P0027","3","1977.96"
"O004200","P0028","5","10410.80"
"O004200","P0022","3","1253.97"
"O004201","P0009","4","6124.64"
"O004201","P0002","2","5248.80"
"O004201","P0019","2","2753.34"
"O004201","P0022","1","410.33"
"O004202","P0005","4","11533.04"
"O004202","P0024","3","3843.45"
"O004202","P0016","1","3432.54"
"O004202","P0013","2","7518.88"
"O004203","P0011","1","1460.34"
"O004203","P0010","3","7475.40"
"O004204","P0028","1","2192.97"
"O004204","P0021","5","7243.35"
"O004204","P0008","2","2655.30"
"O004204","P0020","1","1104.87"
"O004205","P0030","2","4629.92"
"O004206","P0008","2","2633.18"
"O004207","P0010","1","2329.58"
"O004207","P0020","4","4521.96"
"O004207","P0021","2","2883.96"
"O004207","P0026","3","3731.58"
"O004208","P0025","2","2164.74"
"O004208","P0011","2","2853.00"
"O004208","P0023","2","594.56"
"O004208","P0010","1","2473.10"
"O004209","P0011","5","6582.95"
"O004209","P0021","1","1502.09"
"O004209","P0016","4","12560.36"
"O004210","P0029","5","2859.25"
"O004210","P0027","2","1714.86"
"O004210","P0026","4","5324.80"
"O004211","P0005","3","8170.02"
"O004211","P0011","1","1421.54"
"O004212","P0030","1","2541.07"
"O004212","P0018","5","8059.25"
"O004213","P0005","1","2950.12"
"O004214","P0011","3","4128.42"
"O004215","P0022","2","1008.74"
"O004215","P0005","1","2846.10"
"O004215","P0008","3","4117.17"
"O004215","P0023","1","306.15"
"O004216","P0017","1","1090.26"
"O004216","P0028","3","6214.14"
"O004216","P0002","3","7839.72"
"O004217","P0013","1","3756.74"
"O004217","P0015","5","4631.85"
"O004217","P0010","4","9248.56"
"O004217","P0030","5","12131.15"
"O004218","P0010","5","11097.80"
"O004219","P0028","2","4017.46"
"O004219","P0022","1","439.90"
"O004219","P0018","5","7219.20"
"O004220","P0002","1","2465.31"
"O004221","P0008","2","2658.34"
"O004221","P0013","2","7550.06"
"O004221","P0010","2","4415.86"
"O004222","P0030","4","9286.44"
"O004223","P0027","4","3415.04"
"O004223","P0007","1","1697.05"
"O004223","P0020","5","5349.00"
"O004224","P0016","2","6324.46"
"O004225","P0024","5","6399.95"
"O004225","P0008","5","6429.05"
"O004225","P0009","4","6597.80"
"O004225","P0012","3","2010.12"
"O004226","P0007","1","1590.41"
"O004227","P0025","2","2230.88"
"O004227","P0021","1","1446.43"
"O004227","P0011","5","6978.15"
"O004228","P0018","1","1672.80"
"O004228","P0001","1","5889.36"
"O004228","P0030","4","10212.16"
"O004228","P0011","1","1389.77"
"O004229","P0027","2","1698.56"
"O004229","P0004","1","6315.15"
"O004229","P0013","5","19600.90"
"O004230","P0009","4","6270.32"
"O004231","P0022","4","1880.56"
"O004231","P0029","4","2280.16"
"O004231","P0008","1","1358.54"
"O004232","P0012","1","683.94"
"O004232","P0018","3","4952.46"
"O004232","P0011","3","4125.03"
"O004232","P0003","2","5577.08"
"O004233","P0014","1","526.18"
"O004233","P0025","1","1087.93"
"O004233","P0008","2","2556.26"
"O004234","P0010","3","7341.30"
"O004234","P0024","2","2443.14"
"O004234","P0012","1","704.27"
"O004235","P0006","5","16811.45"
"O004236","P0018","5","8395.15"
"O004236","P0011","1","1453.89"
"O004236","P0012","2","1324.02"
"O004236","P0028","1","2112.74"
"O004237","P0020","3","3404.97"
"O004237","P0002","5","13404.25"
"O004238","P0029","3","1669.65"
"O004238","P0003","4","11403.92"
"O004238","P0011","2","2880.20"
"O004238","P0013","1","3483.31"
"O004239","P0007","1","1698.10"
"O004239","P0008","3","3860.49"
"O004239","P0016","4","12833.24"
"O004239","P0017","1","1205.44"
"O004240","P0007","1","1561.10"
"O004240","P0028","3","6739.77"
"O004240","P0018","2","3097.92"
"O004240","P0002","4","10474.84"
"O004241","P0025","3","3530.67"
"O004241","P0021","2","2842.36"
"O004242","P0011","2","2638.12"
"O004242","P0016","4","13542.68"
"O004242","P0024","5","5961.00"
"O004242","P0012","1","673.60"
"O004243","P0014","1","583.40"
"O004243","P0009","4","6436.16"
"O004243","P0001","1","5988.62"
"O004244","P0028","4","8126.00"
"O004245","P0017","4","4574.44"
"O004245","P0013","3","10496.82"
"O004246","P0001","1","6005.52"
"O004246","P0007","1","1673.13"
"O004247","P0015","2","2061.62"
"O004247","P0001","4","23374.20"
"O004248","P0026","2","2541.80"
"O004248","P0002","2","5368.70"
"O004249","P0022","1","485.56"
"O004249","P0006","3","10017.21"
"O004249","P0026","2","2500.92"
"O004249","P0014","4","2143.80"
"O004250","P0019","5","8234.90"
"O004251","P0025","2","2318.30"
"O004252","P0004","1","5653.70"
"O004252","P0026","4","4504.48"
"O004253","P0030","3","7339.98"
"O004254","P0014","3","1402.80"
"O004255","P0007","5","7673.40"
"O004255","P0019","1","1548.91"
"O004255","P0023","3","979.38"
"O004255","P0011","4","5498.60"
"O004256","P0012","3","2041.11"
"O004257","P0018","3","4871.97"
"O004257","P0005","1","2907.30"
"O004257","P0012","2","1300.22"
"O004257","P0026","3","3655.74"
"O004258","P0017","1","1182.51"
"O004258","P0029","4","2190.16"
"O004259","P0020","2","2197.30"
"O004259","P0003","5","15110.05"
"O004260","P0019","1","1501.14"
"O004260","P0030","5","11898.85"
"O004261","P0013","5","19107.00"
"O004261","P0006","4","12680.08"
"O004261","P0025","1","1150.45"
"O004261","P0028","5","10481.55"
"O004262","P0017","1","1130.37"
"O004262","P0004","2","12188.66"
"O004262","P0011","1","1481.52"
"O004262","P0030","5","12971.70"
"O004263","P0026","1","1245.63"
"O004263","P0021","3","4396.77"
"O004263","P0008","3","4313.61"
"O004263","P0013","1","3712.03"
"O004264","P0022","1","483.13"
"O004264","P0025","3","3042.09"
"O004265","P0001","5","27425.25"
"O004266","P0002","2","5083.06"
"O004267","P0015","5","4721.75"
"O004267","P0006","4","13215.56"
"O004268","P0021","1","1546.72"
"O004269","P0008","5","6872.30"
"O004269","P0003","5","14439.30"
"O004270","P0007","1","1576.49"
"O004270","P0002","1","2583.19"
"O004270","P0008","2","2683.74"
"O004271","P0006","3","9949.56"
"O004271","P0024","5","5943.45"
"O004271","P0016","2","6006.38"
"O004271","P0007","3","5174.82"
"O004272","P0002","2","5473.16"
"O004272","P0018","4","6612.52"
"O004272","P0024","1","1239.88"
"O004273","P0012","5","3285.40"
"O004273","P0006","1","3212.96"
"O004274","P0007","5","7360.20"
"O004274","P0019","5","7305.45"
"O004275","P0010","3","7341.30"
"O004275","P0016","1","3202.92"
"O004275","P0022","2","959.12"
"O004276","P0013","4","14057.08"
"O004276","P0028","5","10295.90"
"O004276","P0010","2","5005.62"
"O004276","P0004","3","18271.20"
"O004277","P0001","4","23894.08"
"O004278","P0021","3","4614.36"
"O004278","P0028","2","4413.72"
"O004278","P0012","4","2728.24"
"O004278","P0003","1","2843.39"
"O004279","P0001","3","18505.62"
"O004279","P0003","4","11960.20"
"O004280","P0001","1","6040.73"
"O004280","P0029","3","1549.80"
"O004280","P0008","3","3960.48"
"O004281","P0013","1","3679.52"
"O004281","P0015","3","3116.97"
"O004281","P0023","2","651.70"
"O004282","P0008","4","5245.56"
"O004282","P0022","5","2456.85"
"O004282","P0012","1","695.63"
"O004283","P0010","5","11494.10"
"O004283","P0012","1","697.64"
"O004284","P0028","3","6272.04"
"O004284","P0001","4","22813.96"
"O004284","P0024","2","2504.20"
"O004285","P0014","5","2927.15"
"O004285","P0010","2","4897.46"
"O004285","P0009","5","8859.75"
"O004285","P0029","2","1155.32"
"O004286","P0015","1","1033.03"
"O004287","P0030","3","7129.53"
"O004287","P0028","5","10237.10"
"O004287","P0001","3","16837.71"
"O004288","P0008","4","5074.68"
"O004288","P0003","2","4882.02"
"O004289","P0001","5","29997.90"
"O004289","P0027","3","2577.45"
"O004290","P0029","3","1549.89"
"O004290","P0010","1","2454.71"
"O004291","P0006","5","16258.25"
"O004291","P0021","4","5745.24"
"O004292","P0001","2","11798.12"
"O004293","P0016","2","6578.46"
"O004293","P0030","5","11795.50"
"O004293","P0024","5","5982.80"
"O004293","P0005","1","2810.18"
"O004294","P0029","1","578.01"
"O004294","P0003","3","8863.47"
"O004294","P0013","4","14608.28"
"O004294","P0027","3","2477.52"
"O004295","P0003","2","5860.92"
"O004295","P0019","5","7863.50"
"O004295","P0011","1","1475.74"
"O004296","P0019","1","1577.55"
"O004296","P0012","3","1958.64"
"O004296","P0029","2","1119.18"
"O004297","P0010","2","4886.48"
"O004297","P0020","4","4409.20"
"O004297","P0019","2","3200.66"
"O004297","P0013","5","18649.95"
"O004298","P0011","3","4275.03"
"O004298","P0013","2","7066.22"
"O004298","P0005","5","13596.20"
"O004299","P0023","2","661.68"
"O004299","P0014","5","2716.60"
"O004299","P0019","2","3317.12"
"O004299","P0027","4","3312.60"
"O004300","P0019","5","7451.75"
"O004300","P0029","2","1119.64"
"O004300","P0022","3","1335.72"
"O004300","P0002","5","12360.95"
"O004301","P0020","3","3462.90"
"O004301","P0011","5","7210.15"
"O004302","P0024","5","6169.20"
"O004302","P0025","4","4277.08"
"O004303","P0030","3","7797.75"
"O004303","P0006","4","13043.44"
"O004304","P0004","1","6380.69"
"O004305","P0008","5","6994.60"
"O004305","P0017","5","5734.45"
"O004305","P0027","1","814.89"
"O004306","P0017","5","5883.40"
"O004306","P0025","2","2339.52"
"O004306","P0018","1","1603.37"
